time	V(7)	V(8)
8.524934119469874e-001	2.186902e+001	-2.186902e+001
8.531761410623552e-001	2.186902e+001	-2.186902e+001
8.535093733900817e-001	2.186902e+001	-2.186902e+001
8.537603050901225e-001	2.186905e+001	-2.186905e+001
8.540702976928016e-001	2.186915e+001	-2.186915e+001
8.543808347857974e-001	2.186926e+001	-2.186926e+001
8.547652544287060e-001	2.186931e+001	-2.186931e+001
8.553881742452784e-001	2.186931e+001	-2.186931e+001
8.563647367452784e-001	2.186931e+001	-2.186931e+001
8.573412992452784e-001	2.186931e+001	-2.186931e+001
8.583178617452784e-001	2.186931e+001	-2.186931e+001
8.592944242452784e-001	2.186931e+001	-2.186931e+001
8.602709867452784e-001	2.186931e+001	-2.186931e+001
8.612475492452784e-001	2.186931e+001	-2.186931e+001
8.616705825880024e-001	2.186931e+001	-2.186931e+001
8.619625056550306e-001	2.186931e+001	-2.186931e+001
8.622416278609246e-001	2.186937e+001	-2.186937e+001
8.625470061226775e-001	2.186954e+001	-2.186954e+001
8.628265393948343e-001	2.186968e+001	-2.186968e+001
8.632811923398868e-001	2.186974e+001	-2.186974e+001
8.640149654662840e-001	2.186974e+001	-2.186974e+001
8.647489331241084e-001	2.186974e+001	-2.186974e+001
8.654162154815320e-001	2.186974e+001	-2.186974e+001
8.660882294575587e-001	2.186974e+001	-2.186974e+001
8.667225018841674e-001	2.186974e+001	-2.186974e+001
8.676080817203200e-001	2.186974e+001	-2.186974e+001
8.685846442203200e-001	2.186974e+001	-2.186974e+001
8.695612067203200e-001	2.186974e+001	-2.186974e+001
8.699965310896345e-001	2.186974e+001	-2.186974e+001
8.702903207666091e-001	2.186974e+001	-2.186974e+001
8.705683215874738e-001	2.186979e+001	-2.186979e+001
8.708685500074421e-001	2.186995e+001	-2.186995e+001
