time	V(9)	V(10)
2.198646359084379e-001	1.000712e+001	-1.000712e+001
2.200925137094363e-001	1.000742e+001	-1.000742e+001
2.205482693114332e-001	1.000810e+001	-1.000810e+001
2.207985169949321e-001	1.000847e+001	-1.000847e+001
2.210703921174103e-001	1.000882e+001	-1.000882e+001
2.214691423525621e-001	1.000910e+001	-1.000910e+001
2.221148185676461e-001	1.000913e+001	-1.000913e+001
2.229836834380342e-001	1.000881e+001	-1.000881e+001
2.239016308488924e-001	1.000838e+001	-1.000838e+001
2.248781933488924e-001	1.000793e+001	-1.000793e+001
2.258547558488924e-001	1.000748e+001	-1.000748e+001
2.268313183488924e-001	1.000711e+001	-1.000711e+001
2.278231396379549e-001	1.000685e+001	-1.000685e+001
2.280367626848299e-001	1.000695e+001	-1.000695e+001
2.282809033098299e-001	1.000722e+001	-1.000722e+001
2.287691845598299e-001	1.000790e+001	-1.000790e+001
2.290828363900486e-001	1.000838e+001	-1.000838e+001
2.293854997388619e-001	1.000878e+001	-1.000878e+001
2.297728407003963e-001	1.000907e+001	-1.000907e+001
2.304004047289967e-001	1.000912e+001	-1.000912e+001
2.312472292099470e-001	1.000881e+001	-1.000881e+001
2.319889049573905e-001	1.000846e+001	-1.000846e+001
2.326202996933769e-001	1.000817e+001	-1.000817e+001
2.332509907979092e-001	1.000788e+001	-1.000788e+001
2.338307296656603e-001	1.000762e+001	-1.000762e+001
2.346152036551565e-001	1.000726e+001	-1.000726e+001
2.355917661551565e-001	1.000697e+001	-1.000697e+001
2.364151906339343e-001	1.000703e+001	-1.000703e+001
2.365292861578537e-001	1.000712e+001	-1.000712e+001
2.367574772056926e-001	1.000742e+001	-1.000742e+001
2.372138593013703e-001	1.000810e+001	-1.000810e+001
2.374653085146572e-001	1.000847e+001	-1.000847e+001
2.377371051963783e-001	1.000882e+001	-1.000882e+001
2.381358844768390e-001	1.000910e+001	-1.000910e+001
2.387816067477130e-001	1.000913e+001	-1.000913e+001
2.396505980142437e-001	1.000881e+001	-1.000881e+001
2.405686100411129e-001	1.000838e+001	-1.000838e+001
2.415451725411129e-001	1.000793e+001	-1.000793e+001
2.425217350411129e-001	1.000748e+001	-1.000748e+001
2.434982975411129e-001	1.000711e+001	-1.000711e+001
2.444901188301754e-001	1.000685e+001	-1.000685e+001
2.447037418770504e-001	1.000696e+001	-1.000696e+001
2.449478825020504e-001	1.000722e+001	-1.000722e+001
2.454361637520504e-001	1.000790e+001	-1.000790e+001
2.457498898949309e-001	1.000838e+001	-1.000838e+001
2.460523103069346e-001	1.000878e+001	-1.000878e+001
2.464397413766787e-001	1.000907e+001	-1.000907e+001
2.470674486138685e-001	1.000912e+001	-1.000912e+001
2.479144542918302e-001	1.000881e+001	-1.000881e+001
2.486543381474703e-001	1.000846e+001	-1.000846e+001
2.492856696811357e-001	1.000817e+001	-1.000817e+001
2.499162943667850e-001	1.000788e+001	-1.000788e+001
2.504965125802686e-001	1.000762e+001	-1.000762e+001
2.512792210774984e-001	1.000727e+001	-1.000727e+001
2.522557835774984e-001	1.000698e+001	-1.000698e+001
2.530807707167237e-001	1.000703e+001	-1.000703e+001
2.531949445360884e-001	1.000712e+001	-1.000712e+001
2.534232921748177e-001	1.000742e+001	-1.000742e+001
2.538799874522764e-001	1.000810e+001	-1.000810e+001
2.541320376332489e-001	1.000848e+001	-1.000848e+001
2.544037950786179e-001	1.000882e+001	-1.000882e+001
2.548025888876126e-001	1.000910e+001	-1.000910e+001
2.554483341956009e-001	1.000913e+001	-1.000913e+001
2.563174180550492e-001	1.000881e+001	-1.000881e+001
2.572354775837095e-001	1.000838e+001	-1.000838e+001
2.582120400837095e-001	1.000793e+001	-1.000793e+001
2.591886025837095e-001	1.000748e+001	-1.000748e+001
2.601651650837095e-001	1.000711e+001	-1.000711e+001
2.611569863727720e-001	1.000685e+001	-1.000685e+001
2.613706094196470e-001	1.000696e+001	-1.000696e+001
2.616147500446470e-001	1.000722e+001	-1.000722e+001
2.621030312946470e-001	1.000791e+001	-1.000791e+001
2.624168052008109e-001	1.000838e+001	-1.000838e+001
2.627190694652505e-001	1.000878e+001	-1.000878e+001
2.631065584512196e-001	1.000907e+001	-1.000907e+001
2.637343577330731e-001	1.000912e+001	-1.000912e+001
2.645814826880921e-001	1.000881e+001	-1.000881e+001
2.653196234713900e-001	1.000846e+001	-1.000846e+001
2.659509100167534e-001	1.000817e+001	-1.000817e+001
2.665814889475517e-001	1.000788e+001	-1.000788e+001
2.671621973960062e-001	1.000762e+001	-1.000762e+001
2.679429583574238e-001	1.000727e+001	-1.000727e+001
2.689195208574238e-001	1.000698e+001	-1.000698e+001
2.697462352317060e-001	1.000703e+001	-1.000703e+001
2.698604956577154e-001	1.000712e+001	-1.000712e+001
2.700890165097343e-001	1.000742e+001	-1.000742e+001
2.705460582137721e-001	1.000810e+001	-1.000810e+001
2.707987734109211e-001	1.000848e+001	-1.000848e+001
2.710704874362576e-001	1.000882e+001	-1.000882e+001
2.714692973229027e-001	1.000910e+001	-1.000910e+001
2.721150681242754e-001	1.000913e+001	-1.000913e+001
2.729842474612033e-001	1.000881e+001	-1.000881e+001
2.739023559461462e-001	1.000838e+001	-1.000838e+001
2.748789184461462e-001	1.000793e+001	-1.000793e+001
2.758554809461462e-001	1.000748e+001	-1.000748e+001
2.768320434461462e-001	1.000711e+001	-1.000711e+001
2.778238647352087e-001	1.000685e+001	-1.000685e+001
2.780374877820837e-001	1.000696e+001	-1.000696e+001
2.782816284070837e-001	1.000722e+001	-1.000722e+001
2.787699096570837e-001	1.000791e+001	-1.000791e+001
2.790837338981937e-001	1.000838e+001	-1.000838e+001
2.793858336045935e-001	1.000878e+001	-1.000878e+001
2.797733836256154e-001	1.000907e+001	-1.000907e+001
2.804012799076623e-001	1.000912e+001	-1.000912e+001
2.812485300146550e-001	1.000881e+001	-1.000881e+001
2.819849086892962e-001	1.000847e+001	-1.000847e+001
